X,Y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00704616,0.0
0.01409232,0.0
0.02113848,0.0
0.027977400000000003,0.0
0.03502356,0.0
0.03730316700936049,1.0621159512245533e-05
0.039582576078321434,4.248371580382672e-05
0.04175796579456637,9.443811149196787e-05
0.04403629711673011,0.0001714271535856965
0.04631381212398051,0.00026964282394442533
0.04848676688950789,0.0003849132180070885
0.05076189071702521,0.0005282048633247335
0.05303558054727253,0.0006926903702387862
0.05520425790389246,0.0008711790243866515
0.05737118183147702,0.0010698684808444511
0.05963938569404482,0.0012978425231988105
0.061905366771377424,0.0015469422689340785
0.061905366771377424,0.0015469422689340785
0.06632671547247995,0.002098243471256443
0.0685844831650773,0.0024132132672980674
0.07073654071858425,0.0027351883644240018
0.072987629329939,0.003094800641722426
0.07523526926634609,0.003475373423753431
0.07737703991537366,0.0038598707107913932
0.07961670380443855,0.004284872581579702
0.08185231020057072,0.0047307256602140725
0.08398197792808268,0.005177419120172479
0.0861073946562647,0.005643938722772392
0.08832966534839634,0.00615210591676236
0.09044601527407084,0.006658152030148318
0.09265778849874623,0.007210220983055375
0.09486432140356009,0.00778287573605102
0.09706542239320547,0.008376066564989798
0.09916076236575991,0.008963067481676548
0.1013496865540097,0.009599724237118539
0.1035325832074523,0.010256750208099812
0.10560994390514081,0.010904509583543009
0.10777940337809072,0.011604628517284103
0.10994224480736886,0.012324932535010553
0.11190227715652425,0.012998047586868035
0.11405131968481032,0.013758532391300496
0.11619318255394746,0.014539009409518449
0.1182302099170742,0.015304214740556151
0.12481325051345193,0.01781657364247335
0.13139629110982967,0.02032893254439055
0.1379793317062074,0.02284129144630775
0.14456237230258515,0.025353650348224947
0.15114541289896288,0.027866009250142147
0.1576330842797013,0.030337643579425498
0.1641207556604397,0.03280927790870885
0.17070379625681745,0.03532163681062605
0.17728683685319518,0.03783399571254325
0.18386987744957292,0.04034635461446045
0.19045291804595066,0.042858713516377656
0.1970359586423284,0.045371072418294855
0.20352363002306692,0.04784270674757787
0.20352363002306692,0.04784270674757787
0.21659580370067485,0.05282286547076075
0.2231788442970526,0.05533522437267796
0.2297618848934303,0.05784758327459515
0.23634492548980804,0.06035994217651236
0.24292796608618578,0.06287230107842956
0.2494156374669244,0.06534393540771259
